id,gene_count_1,gene_count_2,gene_count_3,gene_count_4,gene_count_5,gene_count_6,gene_count_7,gene_count_8,gene_count_9,gene_count_10,gene_count_11,gene_count_12,gene_count_13,gene_count_14,gene_count_15,gene_count_16,gene_count_17,gene_count_18,gene_count_19,gene_count_20,gene_count_21,gene_count_22,gene_count_23,gene_count_24,gene_count_25,gene_count_26,gene_count_27,gene_count_28,gene_count_29,gene_count_30,gene_count_31,gene_count_32,gene_count_33,gene_count_34,gene_count_35,gene_count_36,gene_count_37,gene_count_38,gene_count_39,gene_count_40,gene_count_41,gene_count_42,gene_count_43,gene_count_44,gene_count_45,gene_count_46,gene_count_47,gene_count_48,gene_count_49,gene_count_50,gene_count_51,gene_count_52,gene_count_53,gene_count_54,gene_count_55,gene_count_56,gene_count_57,gene_count_58,gene_count_59,gene_count_60,gene_count_61,gene_count_62,gene_count_63,gene_count_64,gene_count_65,gene_count_66,gene_count_67,gene_count_68,gene_count_69,gene_count_70,gene_count_71,gene_count_72,gene_count_73,gene_count_74,gene_count_75,gene_count_76,gene_count_77,gene_count_78,gene_count_79,gene_count_80,gene_count_81,gene_count_82,gene_count_83,gene_count_84,gene_count_85,gene_count_86,gene_count_87,gene_count_88,gene_count_89,gene_count_90,gene_count_91,gene_count_92,gene_count_93,gene_count_94,gene_count_95,gene_count_96,gene_count_97,gene_count_98,gene_count_99,gene_count_100,gene_count_101,gene_count_102,gene_count_103,gene_count_104,gene_count_105,gene_count_106,gene_count_107,gene_count_108,gene_count_109,gene_count_110,gene_count_111,gene_count_112,gene_count_113,gene_count_114,gene_count_115,gene_count_116,gene_count_117,gene_count_118,gene_count_119,gene_count_120,gene_count_121,gene_count_122,gene_count_123,gene_count_124,gene_count_125,gene_count_126,gene_count_127,gene_count_128,gene_count_129,gene_count_130,gene_count_131,gene_count_132,gene_count_133,gene_count_134,gene_count_135,gene_count_136,gene_count_137,gene_count_138,gene_count_139,gene_count_140,gene_count_141,gene_count_142,gene_count_143,gene_count_144,gene_count_145,gene_count_146,gene_count_147,gene_count_148,gene_count_149,gene_count_150,gene_count_151,gene_count_152,gene_count_153,gene_count_154,gene_count_155,gene_count_156,gene_count_157,gene_count_158,gene_count_159,gene_count_160,gene_count_161,gene_count_162,gene_count_163,gene_count_164,gene_count_165,gene_count_166,gene_count_167,gene_count_168,gene_count_169,gene_count_170,gene_count_171,gene_count_172,gene_count_173,gene_count_174,gene_count_175,gene_count_176,gene_count_177,gene_count_178,gene_count_179,gene_count_180,gene_count_181,gene_count_182,gene_count_183,gene_count_184,gene_count_185,gene_count_186,gene_count_187,gene_count_188,gene_count_189,gene_count_190,gene_count_191,gene_count_192,gene_count_193,gene_count_194,gene_count_195,gene_count_196,gene_count_197,gene_count_198,gene_count_199,gene_count_200,gene_count_201,gene_count_202,gene_count_203,gene_count_204,gene_count_205,gene_count_206,gene_count_207,gene_count_208,gene_count_209,gene_count_210,gene_count_211,gene_count_212,gene_count_213,gene_count_214,gene_count_215,gene_count_216,gene_count_217,gene_count_218,gene_count_219,gene_count_220,gene_count_221,gene_count_222,gene_count_223,gene_count_224,gene_count_225,gene_count_226,gene_count_227,gene_count_228,gene_count_229,gene_count_230,gene_count_231,gene_count_232,gene_count_233,gene_count_234,gene_count_235,gene_count_236,gene_count_237,gene_count_238,gene_count_239,gene_count_240,gene_count_241,gene_count_242,gene_count_243,gene_count_244,gene_count_245,gene_count_246,gene_count_247,gene_count_248,gene_count_249,gene_count_250,gene_count_251,gene_count_252,gene_count_253,gene_count_254,gene_count_255,gene_count_256,gene_count_257,gene_count_258,gene_count_259,gene_count_260,gene_count_261,gene_count_262,gene_count_263,gene_count_264,gene_count_265,gene_count_266,gene_count_267,gene_count_268,gene_count_269,gene_count_270,gene_count_271,gene_count_272,gene_count_273,gene_count_274,gene_count_275,gene_count_276,gene_count_277,gene_count_278,gene_count_279,gene_count_280,gene_count_281,gene_count_282,gene_count_283,gene_count_284,gene_count_285,gene_count_286,gene_count_287,gene_count_288,gene_count_289,gene_count_290,gene_count_291,gene_count_292,gene_count_293,gene_count_294,gene_count_295,gene_count_296,gene_count_297,gene_count_298,gene_count_299,gene_count_300
708,0,0,1,2,0,15,0,186,0,0,16,0,1,4,5,0,0,11,0,0,0,0,0,0,0,6,2,0,1,0,2,0,13,0,9,0,54,282,0,59,2,0,0,0,2,0,0,0,0,12,2,0,2,2,0,0,0,0,14,5,50,0,7,0,0,0,0,5,1,7,0,0,0,0,0,0,3,12,0,0,0,13,4,0,0,0,18,7,0,0,2,1,0,0,33,4,45,0,0,20,0,0,27,12,0,6,0,7,1,1,23,0,0,0,0,11,14,4,0,6,0,0,17,0,1,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,1,0,51,0,31,0,0,22,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,2,0,5,8,9,3,0,0,0,0,76,0,1,5,0,0,0,3,0,16,0,6,0,0,0,0,0,0,3,6,0,0,0,4,0,0,0,6,0,0,0,22,0,0,0,0,0,4,0,0,0,2,2,0,21,0,7,0,0,4,0,1,7,7,10,5,0,0,0,0,0,278,33,0,0,0,0,12,0,0,42,0,36,0,0,29,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,8,50,0,0,0,0,0,0,25,1,0,0,0,38,2,0,54,0,1,27,0,18,7,0,0,0,15,4,0,20,0,0,0,0,10,4
709,0,1,0,1,0,23,0,0,14,9,7,0,0,0,9,4,0,0,35,0,0,35,0,0,0,5,0,0,0,0,1,0,4,0,0,0,0,364,0,26,0,0,22,0,4,10,0,0,20,4,2,0,2,0,0,4,0,0,8,0,0,1,0,0,0,0,17,0,0,0,0,7,0,0,402,0,10,0,0,0,7,0,6,138,0,5,10,0,0,9,0,0,0,0,0,12,0,1,0,0,8,1,18,10,23,0,4,0,0,3,22,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,18,0,0,5,3,20,1,3,14,1,23,0,2,0,0,63,81,3,0,5,250,0,15,0,0,26,0,0,0,2,0,0,0,17,0,0,4,5,2,0,0,5,0,0,0,0,0,1,0,0,77,0,0,0,0,2,0,1,0,0,8,9,9,9,0,0,6,3,1,0,1,2,14,0,0,0,2,617,0,0,3,5,115,3,0,0,0,11,13,0,0,25,20,6,0,1,0,0,0,0,0,958,1,0,0,0,56,5,0,0,2,0,1,0,39,6,8,9,1,22,0,0,0,1,18,0,2,0,1,43,212,2,4,11,0,0,0,227,5,1,0,112,0,25,0,20,1,447,0,1,0,0,0,0,15,12,16,0,0,5,0,0,1,0,9,0,0,21,2,0,0
710,2,0,0,2,0,15,0,0,7,8,0,59,0,10,7,2,0,0,33,0,0,18,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,43,0,0,0,0,0,26,0,1,0,0,1,0,0,0,3,7,1,0,1,2,0,0,4,0,118,0,34,7,0,0,0,6,0,4,379,0,6,0,15,5,3,0,0,287,38,9,32,0,0,7,0,0,0,109,0,0,0,1,0,16,0,0,0,0,18,0,1,0,0,0,0,0,0,2,0,0,23,0,11,0,6,1,13,0,0,0,0,1,0,23,0,10,9,3,11,5,14,0,1,5,5,12,95,4,21,77,36,18,3,106,0,15,33,1,1,115,0,59,0,0,0,0,12,0,0,4,0,0,0,1,9,9,0,0,0,0,0,0,4,23,0,0,51,0,4,2,0,0,0,12,5,0,0,0,7,2,0,7,0,0,0,42,6,0,0,1,811,0,0,0,4,0,3,0,0,0,25,0,7,0,113,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,26,3,0,16,0,26,0,0,21,4,13,2,1,0,0,0,0,1,0,58,0,0,7,3,0,0,0,0,3,0,78,0,15,6,44,4,0,39,1,0,0,0,0,0,10,0,0,2,8,0,0,0,0,17,0,6,61,0,0,16
711,1,0,0,0,0,0,0,0,3,8,0,69,0,10,13,4,0,0,19,14,0,65,6,0,0,11,0,2,0,0,0,0,12,0,8,0,0,0,0,0,0,0,2,0,0,0,244,0,0,0,3,0,0,0,6,0,0,0,0,4,0,0,0,0,36,1,88,0,0,0,0,9,0,1,341,0,0,0,0,0,0,0,0,165,0,12,0,3,0,0,0,5,0,75,25,0,0,3,0,22,7,0,22,0,0,0,0,0,0,0,5,0,0,1,0,16,0,0,20,0,3,0,2,0,0,4,2,0,6,0,3,0,12,1,1,5,6,9,0,9,1,0,29,0,30,127,13,18,0,268,2,21,29,0,12,134,0,88,0,0,0,0,33,0,11,0,0,0,0,0,7,0,0,0,0,2,0,0,0,73,0,2,45,0,0,0,1,5,0,15,7,0,0,0,11,0,0,0,3,0,0,0,1,69,0,4,907,0,9,0,4,88,0,0,0,0,26,6,8,47,65,15,2,0,0,0,0,0,2,0,750,0,0,0,326,60,1,5,0,0,0,8,0,0,6,0,0,0,31,7,52,3,0,0,1,0,128,0,0,201,0,0,8,1,0,39,208,0,0,0,0,0,15,2,26,3,0,53,0,0,0,0,0,0,8,7,0,1,4,1,0,0,0,25,0,7,0,0,30,2
712,0,0,0,1,0,0,0,134,0,0,10,0,0,0,3,2,0,0,0,0,4,60,4,0,0,0,5,0,0,0,2,0,0,0,1,0,0,398,1,0,8,0,0,0,0,0,0,0,0,15,2,0,0,1,3,0,0,0,4,7,0,1,0,0,138,0,0,7,4,1,1,0,51,6,0,3,0,4,0,0,0,0,0,328,0,0,23,4,0,0,0,0,0,0,20,9,0,3,5,0,3,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,0,8,0,5,0,0,0,1,0,2,0,2,2,0,1,25,0,0,6,0,0,7,4,0,0,0,0,0,0,0,0,21,7,0,3,21,0,0,0,0,0,37,1,0,0,0,0,1,0,0,9,5,0,0,0,0,4,78,3,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,27,12,1,0,3,0,0,2,2,1,0,2,21,0,5,916,1,13,4,0,85,0,5,2,6,0,0,7,14,0,0,0,0,0,0,0,11,0,0,0,0,2,3,0,93,1,0,4,0,23,0,0,41,6,0,0,0,0,0,50,0,0,0,0,1,139,0,36,0,7,3,0,2,8,0,210,0,0,0,109,0,0,0,32,1,0,43,0,25,158,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,33,0
713,0,0,3,2,4,0,0,0,0,0,13,0,0,0,0,0,0,14,0,7,2,0,5,0,0,24,4,0,0,1,1,0,0,0,7,0,57,442,0,0,8,0,0,2,0,0,180,0,18,17,3,0,0,2,0,0,0,9,1,0,59,1,0,0,0,0,0,4,8,6,0,0,0,0,0,1,23,3,0,0,0,5,0,0,0,0,21,0,0,0,3,6,1,0,29,8,27,0,4,0,0,0,22,9,20,7,0,1,0,0,34,0,0,0,0,5,0,0,0,5,0,0,0,0,0,6,0,1,5,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,10,0,2,0,1,0,0,2,0,0,5,2,8,0,7,0,1,34,1,0,1,0,2,0,0,0,0,0,0,0,0,2,3,0,0,26,0,1,4,0,1,0,0,1,3,0,0,86,23,0,0,5,0,0,4,133,0,2,3,3,0,9,0,23,0,0,0,0,0,5,37,7,0,374,0,0,7,20,261,0,0,8,2,0,0,0,0,32,0,0,7,0,0,0,0,1,0,37,0,2,33,0,43,0,3,2,0,0,56,0,0,3,2,0,0,0,0,0,0,0,333,0,0,0,131,0,1,11,0,23,26,0,0,0,14,5,0,0,0,0,0,0,35,0
714,0,0,3,1,1,0,1,211,0,0,23,0,0,0,8,0,0,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,624,0,0,6,0,19,0,0,16,0,0,0,12,5,0,0,2,0,7,0,0,0,1,0,3,0,0,0,0,57,6,0,5,0,0,42,0,0,0,18,1,8,0,0,0,0,0,0,0,0,3,0,0,3,0,0,48,38,0,0,0,6,0,0,0,26,12,0,7,0,0,0,0,0,0,1,0,0,6,0,7,23,0,2,0,0,0,0,0,0,0,6,39,2,0,0,0,0,0,0,0,3,0,0,0,88,0,0,61,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,24,0,11,1,0,0,1,0,0,0,2,0,0,0,0,0,0,49,5,0,0,2,0,0,1,6,0,14,8,0,6,0,0,0,0,0,5,0,0,0,0,35,3,1,0,2,0,0,4,108,7,0,0,3,0,11,3,15,0,8,2,0,0,13,172,0,2,0,0,3,1,0,224,113,0,0,0,0,32,0,0,0,0,0,5,0,0,0,18,4,0,0,0,1,120,0,34,0,9,0,8,4,0,54,98,0,0,0,0,0,0,0,12,0,428,0,0,10,51,0,6,9,3,0,15,0,0,2,8,0,8,0,0,0,0,0,0,0
715,0,0,0,2,0,0,0,0,0,16,18,0,0,5,0,0,0,0,0,10,2,0,15,0,0,12,3,0,1,0,0,0,0,0,0,0,31,456,0,0,0,0,0,1,0,0,184,0,6,4,0,0,0,2,3,4,0,7,0,0,41,0,3,0,0,0,50,2,0,1,0,0,0,0,0,0,3,4,9,1,0,3,7,0,0,0,36,1,0,0,0,0,3,115,31,4,52,0,6,0,5,0,29,6,0,1,0,3,0,5,26,0,0,0,0,15,26,7,22,4,0,0,0,1,0,0,0,0,5,0,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,29,0,0,0,26,77,7,11,1,0,14,1,20,0,0,0,0,0,0,3,8,8,4,4,1,0,0,0,0,0,0,0,5,0,1,0,2,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,15,0,0,3,0,0,0,138,5,0,3,6,0,13,0,15,0,0,0,2,0,0,0,8,0,295,670,0,0,3,285,59,0,0,2,0,13,0,0,27,0,0,8,0,0,0,0,1,0,19,0,0,101,0,43,248,0,0,0,1,0,26,260,3,0,0,0,1,0,0,0,6,635,0,6,3,75,0,3,0,0,0,9,0,8,0,9,6,4,10,0,0,0,0,14,0
716,2,0,2,5,0,0,0,225,0,0,8,0,0,0,0,0,0,0,0,3,2,0,7,0,0,0,0,0,0,4,1,0,0,1,1,0,74,0,0,0,0,0,0,3,0,0,66,0,27,5,0,0,0,1,0,0,0,14,6,0,0,1,0,0,0,2,0,6,1,4,0,0,28,15,0,0,23,7,0,0,0,9,0,0,11,0,29,2,0,0,0,3,2,0,39,5,20,0,10,0,0,0,32,5,0,3,0,3,1,5,24,0,0,0,0,0,0,5,0,2,0,0,0,0,0,7,0,0,6,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,5,0,0,0,0,0,0,9,2,1,0,0,0,1,54,3,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14,11,0,0,0,1,0,0,2,1,0,0,17,8,0,0,1,0,0,0,83,0,0,1,7,0,11,0,25,0,0,2,5,0,10,121,9,0,141,0,0,1,9,199,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,1,139,2,25,0,5,0,0,1,12,20,114,2,0,0,0,0,0,0,0,0,451,0,0,4,102,0,1,20,0,0,12,0,0,0,0,3,10,0,0,0,0,0,75,0
717,0,1,0,2,0,0,0,139,0,24,23,0,0,0,3,0,0,12,20,24,0,77,0,0,0,8,0,0,0,2,2,0,6,1,4,0,37,457,0,51,6,0,0,1,0,0,203,0,13,10,0,0,0,3,0,0,0,20,5,0,94,0,0,0,0,1,0,4,0,1,0,0,0,0,0,3,15,5,0,0,0,6,0,238,51,9,0,9,0,0,1,5,3,0,0,0,25,0,0,0,0,0,0,6,0,2,3,5,4,0,15,0,0,0,1,0,37,4,0,0,0,0,10,0,0,2,0,0,0,0,5,0,0,0,8,0,13,11,0,0,4,8,36,3,28,0,0,0,0,0,0,28,0,0,0,0,28,119,3,9,1,0,0,1,0,0,8,2,2,0,0,0,0,90,4,0,0,0,0,0,6,0,0,1,0,0,0,0,1,35,7,18,5,0,14,0,4,0,0,3,0,35,0,0,0,0,2223,4,0,0,0,95,0,2,1,1,27,6,0,0,0,0,6,0,0,0,34,8,6,293,0,0,1,2,311,114,0,2,0,0,10,0,1,16,0,0,4,0,0,0,36,2,0,0,0,1,59,1,29,0,0,0,10,0,2,0,0,2,0,0,0,2,0,0,0,2,395,0,2,0,89,0,6,27,0,0,13,0,0,0,12,0,10,0,0,0,70,0,84,0
718,0,0,11,0,0,6,1,250,0,0,15,0,0,0,5,3,0,3,0,3,3,0,11,0,0,0,0,0,0,9,0,0,19,0,5,0,96,351,0,0,0,0,10,0,0,0,93,0,26,11,0,1,0,2,0,3,0,3,1,0,45,2,4,0,0,3,0,7,6,2,0,0,0,0,481,1,6,12,0,0,0,4,0,0,35,0,13,1,0,0,0,1,3,0,24,12,30,0,7,11,0,0,21,0,0,4,0,1,3,0,33,0,0,0,0,0,0,16,0,6,0,0,0,1,0,6,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,40,0,0,0,0,95,3,4,0,0,0,0,10,0,10,3,0,0,0,0,0,52,3,5,4,1,0,46,0,0,23,0,0,0,0,11,1,0,0,29,6,1,0,0,5,0,0,0,2,0,5,25,18,0,0,1,0,0,0,115,0,2,0,2,0,15,0,29,146,0,1,2,0,5,90,9,0,140,0,0,4,0,474,59,0,0,1,0,0,0,2,14,0,0,10,0,0,0,0,3,0,0,0,0,57,1,47,0,5,3,6,3,32,43,125,3,0,0,0,0,0,5,22,0,256,54,2,14,0,0,0,0,0,0,18,0,0,0,13,4,11,0,0,0,0,0,0,0
719,0,1,0,0,0,5,0,226,8,12,0,0,0,4,4,0,0,0,26,0,0,53,7,0,0,0,1,0,0,5,1,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,73,0,4,0,2,0,1,0,7,0,1,11,0,0,0,4,0,0,0,1,36,7,0,2,0,0,59,5,245,0,9,12,0,1,4,0,0,198,87,3,19,5,2,0,0,7,0,0,43,0,16,5,1,0,0,0,18,7,0,7,0,1,0,0,15,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,3,0,6,42,1,18,10,3,0,0,0,0,0,0,0,4,0,0,0,63,14,10,14,148,0,30,51,0,0,246,0,0,0,5,0,0,17,0,22,0,11,0,0,0,4,0,0,69,4,1,1,0,4,31,0,0,27,0,0,0,0,4,0,4,0,9,9,4,16,0,3,0,7,2,1,0,0,0,14,1,0,0,11,0,0,71,14,0,0,0,0,16,7,0,71,17,6,0,0,0,92,0,0,277,0,0,0,12,0,70,0,0,1,0,14,3,0,6,4,0,0,0,17,3,0,0,0,34,1,0,66,0,26,0,7,0,6,0,0,35,162,0,0,0,0,0,18,0,36,0,354,31,0,0,59,0,0,35,15,9,6,0,11,1,0,5,10,0,0,1,89,1,23,0
720,0,0,0,0,3,0,0,119,9,0,20,28,0,5,5,0,0,0,0,9,2,26,6,0,0,0,0,2,3,21,0,0,7,0,9,0,57,463,0,0,0,0,0,1,0,11,0,0,0,4,0,0,1,0,12,1,0,34,0,0,57,0,0,0,0,0,0,0,4,0,0,0,18,7,0,0,0,0,0,0,7,0,0,237,83,0,0,0,0,0,0,7,0,0,0,0,14,0,7,24,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,1,0,7,0,0,4,0,0,0,0,1,0,0,0,0,49,0,0,0,232,1,0,28,0,0,0,9,0,0,0,0,0,0,0,23,2,0,0,0,0,4,0,0,0,4,1,1,2,0,98,0,0,0,2,0,0,1,0,0,0,9,0,8,0,0,1,0,1,3,0,0,0,0,68,0,5,0,0,11,0,0,96,19,0,0,0,0,4,7,0,75,5,2,0,0,10,120,0,3,293,324,0,4,0,277,62,3,0,0,0,0,8,0,0,7,0,0,0,0,0,31,0,0,0,0,0,140,0,0,0,0,0,0,0,5,0,124,0,0,0,0,0,0,1,0,0,174,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,3,13,0,3,0,0,0,0
721,0,0,11,0,1,0,0,132,0,0,29,0,0,0,0,0,0,12,0,11,5,0,10,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,1,0,9,2,0,0,0,0,15,7,0,0,1,0,0,0,0,23,0,0,40,0,0,0,0,2,0,0,5,6,0,0,36,7,0,1,0,0,0,0,0,0,0,0,0,0,40,2,0,0,3,0,0,0,25,18,12,0,14,0,0,0,74,0,0,0,0,1,3,2,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,31,0,3,8,1,0,0,1,0,0,1,0,2,1,0,0,0,57,4,1,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,2,1,0,0,2,0,5,0,0,0,0,14,15,0,0,0,0,0,0,107,0,0,0,0,0,8,0,13,0,0,3,2,0,4,73,10,0,380,622,0,3,10,103,61,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,1,0,0,1,0,94,0,38,0,2,3,0,1,11,34,167,2,0,0,0,0,0,0,0,0,251,0,0,10,344,0,2,24,0,0,12,0,0,0,0,2,10,0,0,0,0,0,43,0
722,2,3,8,0,0,9,0,0,1,8,30,23,0,10,2,0,0,0,23,0,4,29,0,0,0,6,3,2,0,11,2,0,11,0,4,0,33,190,0,22,0,0,0,0,1,0,0,0,0,13,1,0,0,0,5,5,10,0,15,0,0,0,5,0,52,0,48,6,0,0,0,0,31,0,112,2,6,4,18,0,7,5,5,0,71,12,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,1,22,15,36,9,7,0,0,0,21,0,0,0,0,0,7,0,25,0,0,0,0,1,0,0,3,0,1,70,2,10,0,4,0,0,0,20,7,3,0,13,0,5,73,0,20,0,0,0,0,13,24,0,9,218,0,0,2,0,0,0,31,3,0,5,0,0,0,0,4,4,0,60,4,5,0,1,0,0,4,1,0,1,2,0,0,2,0,0,0,14,0,0,6,1,0,0,0,0,2,24,0,0,15,3,518,0,0,0,1,0,3,4,6,4,15,0,4,0,0,0,0,5,0,0,0,20,6,0,0,1,2,4,0,0,0,0,0,2,0,0,0,20,10,16,0,6,20,3,6,7,0,0,0,0,105,1,0,0,0,0,0,1,0,0,126,0,1,0,0,0,0,0,13,0,333,50,1,0,0,0,0,0,14,0,0,0,2,1,11,0,2,0,0,0,52,0,0,8
723,0,0,0,0,0,16,0,171,3,7,0,56,0,10,6,0,0,0,38,1,0,0,6,0,0,5,6,1,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,2,36,0,0,19,0,3,0,0,0,0,2,5,0,0,0,0,1,0,0,60,0,53,0,3,0,1,0,0,0,216,0,0,0,12,0,0,11,9,0,27,0,0,3,0,7,3,0,0,71,15,0,38,2,0,19,0,0,21,18,8,0,2,2,0,0,0,2,0,1,0,0,15,0,9,0,1,0,6,0,0,0,1,0,6,54,0,23,8,0,0,1,14,2,0,14,0,4,0,3,0,105,12,23,20,305,0,16,0,0,16,0,0,89,0,0,0,0,10,1,10,4,0,0,0,0,5,7,0,0,0,5,0,0,9,41,0,0,25,0,0,0,1,0,0,12,8,0,5,0,3,0,0,0,1,0,1,19,0,0,0,2,551,4,18,3,0,0,2,0,1,0,56,0,0,18,101,0,6,0,0,0,28,0,2,0,1139,4,0,0,226,0,5,6,0,1,12,5,0,0,4,15,0,1,9,0,20,3,0,27,0,0,0,2,0,62,0,0,11,0,17,0,0,0,1,0,0,0,16,0,30,0,0,64,0,18,0,0,0,19,14,6,0,0,4,3,0,0,1,15,1,2,52,1,0,7
724,0,0,3,0,0,0,0,243,2,0,23,0,0,17,0,0,0,12,0,11,0,0,2,0,0,0,1,0,0,11,0,0,0,0,0,2,32,279,0,0,5,0,0,0,0,15,102,0,20,4,0,0,0,3,0,1,0,21,0,0,29,2,0,0,0,0,0,0,0,4,0,0,50,0,0,0,0,0,0,0,0,33,0,0,0,0,0,2,0,0,3,0,2,0,47,11,13,0,0,0,9,0,8,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,5,0,0,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,52,0,0,0,0,0,0,0,0,0,0,32,0,0,10,0,0,0,0,21,0,13,3,4,0,0,0,0,55,1,0,3,0,6,0,2,0,0,3,0,0,4,13,0,0,0,0,8,2,0,0,1,0,5,2,0,0,0,36,9,0,0,0,0,0,0,142,0,0,2,9,0,4,0,27,0,0,0,2,0,0,26,0,0,244,962,0,2,10,0,159,0,0,0,0,0,5,2,0,0,0,7,0,0,0,0,2,0,0,0,0,72,0,0,0,6,0,13,1,12,46,178,7,2,0,0,0,0,0,0,0,398,0,2,5,180,0,2,0,0,0,0,0,0,0,5,1,0,14,0,6,0,0,44,0
725,0,0,1,1,0,0,0,0,1,0,33,72,0,0,0,0,0,6,0,7,1,35,5,0,0,7,2,0,0,2,0,0,0,0,6,0,57,497,0,0,0,1,0,1,0,0,38,0,16,10,0,0,1,1,0,4,0,15,5,7,0,1,6,0,0,2,42,8,4,0,0,0,86,0,0,2,11,7,0,0,0,5,0,0,0,0,51,2,0,10,2,3,3,0,40,8,0,0,14,8,0,0,16,9,19,5,0,2,0,2,22,0,0,0,0,0,0,5,0,5,0,1,0,1,0,6,2,0,5,0,1,20,0,0,7,0,0,19,0,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,46,3,43,0,0,1,0,0,0,0,9,1,1,1,0,0,0,2,56,2,0,2,0,0,0,9,0,0,1,0,0,0,4,2,0,0,38,0,1,0,0,5,2,0,0,2,17,0,22,15,1,0,0,0,0,0,0,0,1,0,4,0,0,3,35,0,0,2,1,0,13,18,12,0,0,0,0,3,0,295,125,0,0,2,1,0,0,0,23,0,0,10,0,0,0,0,3,0,0,0,1,0,3,58,182,5,4,0,0,8,33,186,2,0,0,0,0,28,0,32,0,179,26,0,9,154,0,1,7,0,0,15,0,1,0,12,7,0,0,0,0,0,0,40,0
726,0,0,2,0,0,0,1,206,0,0,2,0,0,0,0,0,0,5,0,8,4,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,396,0,0,8,0,0,2,0,53,99,0,9,0,0,0,1,2,0,0,0,27,4,0,42,4,0,0,0,3,0,0,4,7,0,0,47,5,0,0,2,0,0,0,0,0,0,0,0,0,40,0,0,0,4,3,0,0,17,24,32,0,6,0,0,0,32,7,0,0,0,0,2,5,21,0,0,0,0,0,0,6,0,4,0,0,0,0,0,8,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,2,10,1,0,0,0,0,0,9,0,5,1,0,0,0,45,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,6,0,3,0,0,0,0,20,24,0,0,0,0,0,0,77,0,0,0,0,0,6,0,23,0,11,1,4,0,5,8,0,0,138,0,0,6,11,252,46,0,0,3,0,0,1,0,12,0,0,5,0,0,0,0,2,0,0,0,1,228,0,94,0,3,1,0,3,21,92,253,2,0,0,0,0,0,0,0,0,367,0,0,9,105,0,2,12,0,0,12,0,0,0,18,5,4,0,0,2,0,0,61,0
